https://www.amazon.ca/Soundcore-Microphones-Reduction-Waterproof-Earphones/dp/B07SJR6HL3?ref_=Oct_DLandingS_D_51c50b05_61, 56.56
https://www2.hm.com/en_ca/productpage.0715828066.html, 25.55
https://www.gapcanada.ca/browse/product.do?pid=451553033&cid=1070923&pcid=1070923&vid=1#pdp-page-content, 56.56
https://www.ikea.com/ca/en/p/knarrevik-nightstand-black-30381183/, 17.99
https://www.zara.com/ca/en/basic-hoodie-sweatshirt-p00761300.html?v1=243786338&v2=2111004, 56
